"presence","x","y","cells","chl_mean_surf","o2_mean_surf","sithick_mean_surf","sithick_min_surf","sws_mean_surf","so_mean_benth","sws_mean_benth","sws_min_benth","sws_max_benth","aspect","bathymetry_mean","terrain_ruggedness_index","selected","fold"
0,64.1250021746795,-54.125000590282,2280083,0.36430487036705,341.381378173828,0.000412548921303824,0,0.109722845256329,34.6674842834473,0.0193313807249069,0.048192422837019,0.104012794792652,168.238082885742,-4660.888671875,28.6456298828125,TRUE,2
0,96.225003263291,-54.125000590282,2280725,0.388038396835327,330.300872802734,0.00021053952514194,0,0.0543798618018627,34.6772537231445,0.0432647354900837,0.172757014632225,0.0988684073090553,215.617630004883,-3945.97216796875,87.6250305175781,TRUE,1
0,133.325004521468,-54.125000590282,2281467,0.342619866132736,323.472137451172,0,0,0.12082689255476,34.6974563598633,0.00959754642099142,0.061428427696228,0.105195887386799,197.677932739258,-3683.61108398438,70.5174255371094,TRUE,1
0,156.975005323514,-54.125000590282,2281940,0.353454947471619,306.500823974609,0,0,0.181401759386063,34.716194152832,0.0131234908476472,0.215684786438942,0.189997419714928,0.36588728427887,-4162.361328125,28.8160400390625,TRUE,2
0,177.975006035689,-54.125000590282,2282360,0.353703707456589,304.503509521484,0,0,0.0699136033654213,34.7105712890625,0.077226497232914,0.063335657119751,0.232497811317444,125.306037902832,-4953.25,32.107666015625,TRUE,1
0,-142.325004826686,-54.1750005873306,2283154,0.361209392547607,302.615081787109,0,0,0.125641241669655,34.7269248962402,0.0779664516448975,0.368198156356812,0.228488117456436,54.7079734802246,-3557.16674804688,144.725646972656,TRUE,1
0,-95.1750032276822,-54.1750005873306,2284097,0.36705818772316,305.961822509766,0,0,0.0768552869558334,34.7114868164062,0.0147839421406388,0.0468155927956104,0.0586361587047577,306.253723144531,-4290.41650390625,196.96533203125,TRUE,2
0,-86.4750029326379,-54.1750005873306,2284271,0.363256007432938,306.968627929688,0,0,0.0377946048974991,34.7074890136719,0.0100902337580919,0.0758314579725266,0.0605169907212257,75.7229461669922,-5000.638671875,51.906005859375,TRUE,1
0,-80.1750027189852,-54.1750005873306,2284397,0.357241749763489,306.109344482422,0,0,0.05251170322299,34.7152442932129,0.00845319498330355,0.0452895909547806,0.0535551719367504,243.361206054688,-4022.58325195312,141.475799560547,TRUE,2
0,-40.3750013692426,-54.1750005873306,2285193,0.424714893102646,341.309692382812,0.00158263801131397,0,0.0675822421908379,34.7083396911621,0.0121932346373796,0.0534420199692249,0.0619215928018093,328.091644287109,-1629.75,327.170104980469,TRUE,2
0,-38.1750012946337,-54.1750005873306,2285237,1.08731508255005,344.458374023438,0.00196891720406711,0,0.0441267788410187,34.2148590087891,0.00559321185573936,0.0434124432504177,0.0500582046806812,214.854843139648,-232.361114501953,25.5590267181396,TRUE,2
0,-32.7250011098072,-54.1750005873306,2285346,0.398946106433868,351.248443603516,0.00968643743544817,0,0.0924842283129692,34.6686096191406,0.0362519547343254,0.0450261496007442,0.117873817682266,145.059066772461,-3677.63891601562,145.079833984375,TRUE,2
0,-17.2250005841537,-54.1750005873306,2285656,0.324498385190964,351.701904296875,0.00295967585407197,0,0.0920142531394958,34.6688461303711,0.0231993235647678,0.117818258702755,0.050061322748661,321.703674316406,-4329.388671875,51.076416015625,TRUE,1
0,-5.27500017889176,-54.1750005873306,2285895,0.332961946725845,359.039978027344,0.0321912951767445,0,0.0680489912629128,34.6870498657227,0.00128366774879396,0.0147292483597994,0.0146369496360421,59.1752967834473,-2457.11108398438,134.982635498047,TRUE,2
0,27.1750009215893,-54.1750005873306,2286544,0.411035865545273,344.945129394531,0.00952261779457331,0,0.0854421779513359,34.6583442687988,0.0181350689381361,0.077263779938221,0.100525960326195,164.213912963867,-4770.16650390625,130.996520996094,TRUE,2
0,48.0250016286781,-54.1750005873306,2286961,0.379070580005646,341.919464111328,0.00119810935575515,0,0.156060352921486,34.6652984619141,0.0197408031672239,0.101796112954617,0.103751003742218,321.967041015625,-4664.888671875,62.3784790039062,TRUE,1
0,51.8750017592436,-54.1750005873306,2287038,0.394256740808487,342.095428466797,0.000710351625457406,0,0.091661848127842,34.7410850524902,0.0169890634715557,0.0442877970635891,0.0887816697359085,208.959274291992,-1347.36108398438,60.170166015625,TRUE,2
0,102.22500346677,-54.1750005873306,2288045,0.418824344873428,337.902679443359,0.000404092657845467,0,0.129905983805656,34.6770133972168,0.0286185313016176,0.0740221813321114,0.147961631417274,104.669715881348,-3817.83325195312,41.7674255371094,TRUE,2
0,133.025004511294,-54.1750005873306,2288661,0.345051199197769,324.719146728516,0,0,0.121843732893467,34.6968078613281,0.0119797261431813,0.0836600586771965,0.138258293271065,65.7848434448242,-3883.86108398438,64.7082824707031,TRUE,1
0,143.625004870773,-54.1750005873306,2288873,0.349853456020355,336.129119873047,0,0,0.15457110106945,34.7216796875,0.0207061860710382,0.128803312778473,0.0842382237315178,337.620086669922,-2636.97216796875,123.472229003906,TRUE,1
0,150.325005097991,-54.1750005873306,2289007,0.344023704528809,311.864562988281,0,0,0.227965697646141,34.7160415649414,0.0140352305024862,0.252892583608627,0.325734674930573,188.346694946289,-3581.9443359375,140.388916015625,TRUE,1
0,151.925005152252,-54.1750005873306,2289039,0.34979036450386,314.205108642578,0,0,0.0748318284749985,34.7138862609863,0.153219267725945,0.206861317157745,0.370471328496933,97.9363555908203,-3813.38891601562,118.138854980469,TRUE,2
0,-98.0750033260303,-54.2250005843792,2291239,0.377095937728882,305.510620117188,0,0,0.135381668806076,34.7193450927734,0.01334288995713,0.0361877232789993,0.0531710833311081,152.081695556641,-3526.47216796875,223.621551513672,TRUE,2
0,-95.0250032225952,-54.2250005843792,2291300,0.369301199913025,305.988159179688,0,0,0.0776792988181114,34.7081909179688,0.00229994393885136,0.0284946858882904,0.0410151779651642,119.646408081055,-5224.861328125,407.663146972656,TRUE,2
0,-91.275003095421,-54.2250005843792,2291375,0.361573725938797,307.06982421875,0,0,0.0558390468358994,34.710391998291,0.00209199893288314,0.0362066067755222,0.0379232130944729,45.376049041748,-4481.9443359375,88.7465209960938,TRUE,1
0,-30.125001021633,-54.2250005843792,2292598,0.369622081518173,351.206726074219,0.0189666412770748,0,0.102250255644321,34.6593284606934,0.00414339359849691,0.0313717722892761,0.0499214120209217,181.92724609375,-4881.33349609375,77.979248046875,TRUE,2
0,-1.47500005002186,-54.2250005843792,2293171,0.342836558818817,359.112670898438,0.0410337261855602,0,0.0488075204193592,34.6838722229004,0.0111438585445285,0.0403631813824177,0.030492564663291,18.1625595092773,-2123.61108398438,128.430587768555,TRUE,1
0,28.2250009571981,-54.2250005843792,2293765,0.416004955768585,344.901245117188,0.00619137287139893,0,0.0734388530254364,34.6591186523438,0.0224405433982611,0.0879965722560883,0.122775323688984,178.862670898438,-5033.83349609375,53.9514770507812,TRUE,1
